iter,t_s,metal_active_gb,metal_peak_gb,rss_gb,phys_footprint_gb,swap_gb,body_dt_s
331,0.5668,0.017860624,0.067635296,0.330350592,0.395772816,1.061486592,0.0004
332,0.5673,0.017860624,0.067635296,0.330350592,0.395772816,1.061486592,0.0005
333,0.5676,0.017860624,0.067635296,0.330350592,0.395772816,1.061486592,0.0002
334,0.5678,0.017860624,0.067635296,0.330350592,0.395772816,1.061486592,0.0002
335,0.5681,0.017860624,0.067635296,0.330350592,0.395772816,1.061486592,0.0002
336,0.5684,0.017860624,0.067635296,0.330350592,0.395772816,1.061486592,0.0002
337,0.5686,0.017860624,0.067635296,0.330350592,0.395772816,1.061486592,0.0002
338,0.5689,0.017860624,0.067635296,0.330350592,0.395772816,1.061486592,0.0002
339,0.5691,0.017860624,0.067635296,0.330350592,0.395772816,1.061486592,0.0002
340,0.5694,0.017860624,0.067635296,0.330350592,0.395772816,1.061486592,0.0002
341,0.5696,0.017860624,0.067635296,0.330350592,0.395772816,1.061486592,0.0002
342,0.5699,0.017860624,0.067635296,0.330350592,0.395772816,1.061486592,0.0002
343,0.5701,0.017860624,0.067635296,0.330350592,0.395772816,1.061486592,0.0001
344,0.5703,0.017860624,0.067635296,0.330350592,0.395772816,1.061486592,0.0001
345,0.5705,0.017860624,0.067635296,0.330350592,0.395772816,1.061486592,0.0001
346,0.5707,0.017860624,0.067635296,0.330350592,0.395772816,1.061486592,0.0001
347,0.571,0.017860624,0.067635296,0.330350592,0.395772816,1.061486592,0.0002
348,0.5712,0.017860624,0.067635296,0.330350592,0.395772816,1.061486592,0.0002
349,0.5715,0.017860624,0.067635296,0.330350592,0.395772816,1.061486592,0.0002
350,0.5718,0.017860624,0.067635296,0.330350592,0.395772816,1.061486592,0.0002
351,0.572,0.017860624,0.067635296,0.330350592,0.395772816,1.061486592,0.0002
352,0.5723,0.017860624,0.067635296,0.330350592,0.395772816,1.061486592,0.0002
353,0.5725,0.017860624,0.067635296,0.330350592,0.395772816,1.061486592,0.0002
354,0.5728,0.017860624,0.067635296,0.330350592,0.395772816,1.061486592,0.0002
355,0.573,0.017860624,0.067635296,0.330350592,0.395772816,1.061486592,0.0002
356,0.5732,0.017860624,0.067635296,0.330350592,0.395772816,1.061486592,0.0002
357,0.5735,0.017860624,0.067635296,0.330350592,0.395772816,1.061486592,0.0002
358,0.5738,0.017860624,0.067635296,0.330350592,0.395772816,1.061486592,0.0002
359,0.64,0.017860624,0.067635296,0.330350592,0.395772816,1.061486592,0.0002
360,0.6416,0.017860624,0.067635296,0.330350592,0.395772816,1.061486592,0.0011
361,0.6424,0.017860624,0.067635296,0.330350592,0.395772816,1.061486592,0.0006
362,0.6431,0.017860624,0.067635296,0.330350592,0.395772816,1.061486592,0.0006
363,0.6437,0.017860624,0.067635296,0.330350592,0.395772816,1.061486592,0.0005
364,0.6442,0.017860624,0.067635296,0.330350592,0.395772816,1.061486592,0.0004
365,0.6448,0.017860624,0.067635296,0.330350592,0.395772816,1.061486592,0.0005
366,0.6453,0.017860624,0.067635296,0.330350592,0.395772816,1.061486592,0.0004
367,0.6458,0.017860624,0.067635296,0.330350592,0.395772816,1.061486592,0.0004
368,0.6463,0.017860624,0.067635296,0.330350592,0.395772816,1.061486592,0.0004
369,0.6467,0.017860624,0.067635296,0.330350592,0.395772816,1.061486592,0.0004
370,0.6472,0.017860624,0.067635296,0.330350592,0.395772816,1.061486592,0.0004
371,0.6476,0.017860624,0.067635296,0.330350592,0.395772816,1.061486592,0.0004
372,0.6481,0.017860624,0.067635296,0.330350592,0.395772816,1.061486592,0.0004
373,0.6484,0.017860624,0.067635296,0.330350592,0.395772816,1.061486592,0.0002
374,0.6491,0.017860624,0.067635296,0.330350592,0.395772816,1.061486592,0.0006
375,0.6497,0.017860624,0.067635296,0.330350592,0.395772816,1.061486592,0.0005
376,0.6502,0.017860624,0.067635296,0.330350592,0.395772816,1.061486592,0.0004
377,0.6509,0.017860624,0.067635296,0.330350592,0.395772816,1.061486592,0.0006
378,0.6514,0.017860624,0.067635296,0.330350592,0.395772816,1.061486592,0.0004
379,0.6518,0.017860624,0.067635296,0.330350592,0.395772816,1.061486592,0.0004
380,0.6522,0.017860624,0.067635296,0.330350592,0.395772816,1.061486592,0.0004
381,0.6527,0.017860624,0.067635296,0.330350592,0.395772816,1.061486592,0.0004
382,0.6532,0.017860624,0.067635296,0.330350592,0.395772816,1.061486592,0.0004
383,0.6537,0.017860624,0.067635296,0.330350592,0.395772816,1.061486592,0.0004
384,0.6542,0.017860624,0.067635296,0.330350592,0.395772816,1.061486592,0.0004
385,0.6549,0.017860624,0.067635296,0.330350592,0.395772816,1.061486592,0.0006
386,0.6552,0.017860624,0.067635296,0.330350592,0.395772816,1.061486592,0.0002
387,0.6555,0.017860624,0.067635296,0.330350592,0.395772816,1.061486592,0.0002
388,0.6558,0.017860624,0.067635296,0.330350592,0.395772816,1.061486592,0.0002
389,0.6561,0.017860624,0.067635296,0.330350592,0.395772816,1.061486592,0.0003
390,0.6564,0.017860624,0.067635296,0.330350592,0.395772816,1.061486592,0.0002
391,0.6567,0.017860624,0.067635296,0.330350592,0.395772816,1.061486592,0.0003
392,0.657,0.017860624,0.067635296,0.330350592,0.395772816,1.061486592,0.0002
393,0.6573,0.017860624,0.067635296,0.330350592,0.395772816,1.061486592,0.0002
394,0.6576,0.017860624,0.067635296,0.330350592,0.395772816,1.061486592,0.0002
395,0.6579,0.017860624,0.067635296,0.330350592,0.395772816,1.061486592,0.0002
396,0.6582,0.017860624,0.067635296,0.330350592,0.395772816,1.061486592,0.0002
397,0.6585,0.017860624,0.067635296,0.330350592,0.395772816,1.061486592,0.0002
398,0.6588,0.017860624,0.067635296,0.330350592,0.395772816,1.061486592,0.0002
399,0.6591,0.017860624,0.067635296,0.330350592,0.395772816,1.061486592,0.0002
400,0.6595,0.017860624,0.067635296,0.330350592,0.395772816,1.061486592,0.0002
401,0.6598,0.017860624,0.067635296,0.330350592,0.395772816,1.061486592,0.0002
402,0.6601,0.017860624,0.067635296,0.330350592,0.395772816,1.061486592,0.0002
403,0.6604,0.017860624,0.067635296,0.330350592,0.395772816,1.061486592,0.0002
404,0.6607,0.017860624,0.067635296,0.330350592,0.395772816,1.061486592,0.0002
405,0.661,0.017860624,0.067635296,0.330350592,0.395772816,1.061486592,0.0002
406,0.6613,0.017860624,0.067635296,0.330350592,0.395772816,1.061486592,0.0002
407,0.6616,0.017860624,0.067635296,0.330350592,0.395772816,1.061486592,0.0002
408,0.6619,0.017860624,0.067635296,0.330350592,0.395772816,1.061486592,0.0002
409,0.6622,0.017860624,0.067635296,0.330350592,0.395772816,1.061486592,0.0002
410,0.6625,0.017860624,0.067635296,0.330350592,0.395772816,1.061486592,0.0002
411,0.6628,0.017860624,0.067635296,0.330350592,0.395772816,1.061486592,0.0002
412,0.6631,0.017860624,0.067635296,0.330350592,0.395772816,1.061486592,0.0002
413,0.6634,0.017860624,0.067635296,0.330350592,0.395772816,1.061486592,0.0002
414,0.6637,0.017860624,0.067635296,0.330350592,0.395772816,1.061486592,0.0002
415,0.6639,0.017860624,0.067635296,0.330350592,0.395772816,1.061486592,0.0002
416,0.6642,0.017860624,0.067635296,0.330350592,0.395772816,1.061486592,0.0002
417,0.6645,0.017860624,0.067635296,0.330350592,0.395772816,1.061486592,0.0002
418,0.665,0.017860624,0.067635296,0.330350592,0.395772816,1.061486592,0.0003
419,0.7512,0.017860624,0.067635296,0.330350592,0.395772816,1.061486592,0.0003
420,0.7529,0.017860624,0.067635296,0.330350592,0.395772816,1.061486592,0.0011
421,0.7537,0.017860624,0.067635296,0.330350592,0.395772816,1.061486592,0.0006
422,0.7544,0.017860624,0.067635296,0.330350592,0.395772816,1.061486592,0.0006
423,0.7551,0.017860624,0.067635296,0.330350592,0.395772816,1.061486592,0.0005
424,0.7557,0.017860624,0.067635296,0.330350592,0.395772816,1.061486592,0.0006
425,0.7564,0.017860624,0.067635296,0.330350592,0.395772816,1.061486592,0.0006
426,0.7571,0.017860624,0.067635296,0.330350592,0.395772816,1.061486592,0.0006
427,0.7577,0.017860624,0.067635296,0.330350592,0.395772816,1.061486592,0.0004
428,0.7583,0.017860624,0.067635296,0.330350592,0.395772816,1.061486592,0.0006
429,0.7588,0.017860624,0.067635296,0.330350592,0.395772816,1.061486592,0.0004
430,0.7594,0.017860624,0.067635296,0.330350592,0.395772816,1.061486592,0.0005
431,0.7599,0.017860624,0.067635296,0.330350592,0.395772816,1.061486592,0.0004
432,0.7605,0.017860624,0.067635296,0.330350592,0.395772816,1.061486592,0.0005
433,0.761,0.017860624,0.067635296,0.330350592,0.378471312,1.061486592,0.0004
434,0.7615,0.017860624,0.067635296,0.330350592,0.378471312,1.061486592,0.0004
435,0.762,0.017860624,0.067635296,0.330350592,0.378471312,1.061486592,0.0004
436,0.7625,0.017860624,0.067635296,0.330350592,0.378471312,1.061486592,0.0004
437,0.7631,0.017860624,0.067635296,0.330350592,0.378471312,1.061486592,0.0005
438,0.7636,0.017860624,0.067635296,0.330350592,0.378471312,1.061486592,0.0005
439,0.7641,0.017860624,0.067635296,0.330350592,0.378471312,1.061486592,0.0004
440,0.7647,0.017860624,0.067635296,0.330350592,0.378471312,1.061486592,0.0004
441,0.7651,0.017860624,0.067635296,0.330350592,0.378471312,1.061486592,0.0004
442,0.7656,0.017860624,0.067635296,0.330350592,0.378471312,1.061486592,0.0004
443,0.7663,0.017860624,0.067635296,0.330350592,0.378471312,1.061486592,0.0006
444,0.7668,0.017860624,0.067635296,0.330350592,0.378471312,1.061486592,0.0004
445,0.7674,0.017860624,0.067635296,0.330350592,0.378471312,1.061486592,0.0005
446,0.7677,0.017860624,0.067635296,0.330350592,0.378471312,1.061486592,0.0002
447,0.768,0.017860624,0.067635296,0.330350592,0.378471312,1.061486592,0.0002
448,0.7683,0.017860624,0.067635296,0.330350592,0.378471312,1.061486592,0.0002
449,0.7686,0.017860624,0.067635296,0.330350592,0.378471312,1.061486592,0.0002
450,0.7689,0.017860624,0.067635296,0.330350592,0.378471312,1.061486592,0.0002
451,0.7692,0.017860624,0.067635296,0.330350592,0.378471312,1.061486592,0.0002
452,0.7695,0.017860624,0.067635296,0.330350592,0.378471312,1.061486592,0.0002
453,0.7698,0.017860624,0.067635296,0.330350592,0.378471312,1.061486592,0.0002
454,0.7702,0.017860624,0.067635296,0.330350592,0.378471312,1.061486592,0.0002
455,0.7705,0.017860624,0.067635296,0.330350592,0.378471312,1.061486592,0.0002
456,0.7708,0.017860624,0.067635296,0.330350592,0.378471312,1.061486592,0.0002
457,0.7711,0.017860624,0.067635296,0.330366976,0.378487696,1.061486592,0.0002
458,0.7714,0.017860624,0.067635296,0.330366976,0.378487696,1.061486592,0.0002
459,0.7717,0.017860624,0.067635296,0.330366976,0.378487696,1.061486592,0.0002
460,0.772,0.017860624,0.067635296,0.330366976,0.378487696,1.061486592,0.0002
461,0.7723,0.017860624,0.067635296,0.330366976,0.378487696,1.061486592,0.0002
462,0.7726,0.017860624,0.067635296,0.330366976,0.378487696,1.061486592,0.0002
463,0.7729,0.017860624,0.067635296,0.330366976,0.378487696,1.061486592,0.0002
464,0.7732,0.017860624,0.067635296,0.330366976,0.378487696,1.061486592,0.0002
465,0.7735,0.017860624,0.067635296,0.330366976,0.378487696,1.061486592,0.0002
466,0.7738,0.017860624,0.067635296,0.330366976,0.378487696,1.061486592,0.0002
467,0.7741,0.017860624,0.067635296,0.330366976,0.378487696,1.061486592,0.0002
468,0.7744,0.017860624,0.067635296,0.330366976,0.378487696,1.061486592,0.0002
469,0.7747,0.017860624,0.067635296,0.330366976,0.378487696,1.061486592,0.0002
470,0.775,0.017860624,0.067635296,0.330366976,0.378487696,1.061486592,0.0002
471,0.7753,0.017860624,0.067635296,0.330366976,0.378487696,1.061486592,0.0002
472,0.7756,0.017860624,0.067635296,0.330366976,0.378487696,1.061486592,0.0002
473,0.7759,0.017860624,0.067635296,0.330366976,0.378487696,1.061486592,0.0002
474,0.7762,0.017860624,0.067635296,0.330366976,0.378487696,1.061486592,0.0002
475,0.7765,0.017860624,0.067635296,0.330366976,0.378487696,1.061486592,0.0002
476,0.7768,0.017860624,0.067635296,0.330366976,0.378487696,1.061486592,0.0002
477,0.7771,0.017860624,0.067635296,0.330366976,0.378487696,1.061486592,0.0002
478,0.7774,0.017860624,0.067635296,0.330366976,0.378487696,1.061486592,0.0002
479,0.8565,0.017860624,0.067635296,0.330366976,0.378487696,1.061486592,0.0002
480,0.8579,0.017860624,0.067635296,0.330366976,0.378487696,1.061486592,0.0008
481,0.8585,0.017860624,0.067635296,0.330366976,0.378487696,1.061486592,0.0005
482,0.859,0.017860624,0.067635296,0.330366976,0.378487696,1.061486592,0.0004
483,0.8595,0.017860624,0.067635296,0.330366976,0.378487696,1.061486592,0.0004
484,0.86,0.017860624,0.067635296,0.330366976,0.378487696,1.061486592,0.0004
485,0.8604,0.017860624,0.067635296,0.330366976,0.378487696,1.061486592,0.0004
486,0.8609,0.017860624,0.067635296,0.330366976,0.378487696,1.061486592,0.0004
487,0.8614,0.017860624,0.067635296,0.330366976,0.378487696,1.061486592,0.0004
488,0.862,0.017860624,0.067635296,0.330366976,0.378487696,1.061486592,0.0005
489,0.8624,0.017860624,0.067635296,0.330366976,0.378487696,1.061486592,0.0004
490,0.8631,0.017860624,0.067635296,0.330366976,0.378487696,1.061486592,0.0005
491,0.8634,0.017860624,0.067635296,0.330366976,0.378487696,1.061486592,0.0002
492,0.8637,0.017860624,0.067635296,0.330366976,0.378487696,1.061486592,0.0002
493,0.8639,0.017860624,0.067635296,0.330366976,0.378487696,1.061486592,0.0002
494,0.8642,0.017860624,0.067635296,0.330366976,0.378487696,1.061486592,0.0002
495,0.8645,0.017860624,0.067635296,0.330366976,0.378487696,1.061486592,0.0002
496,0.8647,0.017860624,0.067635296,0.330366976,0.378487696,1.061486592,0.0002
497,0.865,0.017860624,0.067635296,0.330366976,0.378487696,1.061486592,0.0002
498,0.8652,0.017860624,0.067635296,0.330366976,0.378487696,1.061486592,0.0002
499,0.8655,0.017860624,0.067635296,0.330366976,0.378487696,1.061486592,0.0002
500,0.866,0.017860624,0.067635296,0.330366976,0.378487696,1.061486592,0.0004
501,0.8665,0.017860624,0.067635296,0.330366976,0.378487696,1.061486592,0.0004
502,0.8669,0.017860624,0.067635296,0.330366976,0.378487696,1.061486592,0.0004
503,0.8675,0.017860624,0.067635296,0.330366976,0.378487696,1.061486592,0.0005
504,0.8679,0.017860624,0.067635296,0.330366976,0.378487696,1.061486592,0.0004
505,0.8684,0.017860624,0.067635296,0.330366976,0.378487696,1.061486592,0.0004
506,0.8689,0.017860624,0.067635296,0.330366976,0.378487696,1.061486592,0.0004
507,0.8696,0.017860624,0.067635296,0.330366976,0.378487696,1.061486592,0.0005
508,0.8701,0.017860624,0.067635296,0.330366976,0.378487696,1.061486592,0.0004
509,0.8705,0.017860624,0.067635296,0.330366976,0.378487696,1.061486592,0.0004
510,0.871,0.017860624,0.067635296,0.330366976,0.378487696,1.061486592,0.0004
511,0.8715,0.017860624,0.067635296,0.330366976,0.378487696,1.061486592,0.0004
512,0.8719,0.017860624,0.067635296,0.330366976,0.378487696,1.061486592,0.0004
513,0.8742,0.036243476,0.067635296,0.330366976,0.396870544,1.061486592,0.0022
514,0.8745,0.018384912,0.067635296,0.330366976,0.396870544,1.061486592,0.0002
515,0.8747,0.018384912,0.067635296,0.330366976,0.396870544,1.061486592,0.0002
516,0.875,0.018384912,0.067635296,0.330366976,0.396870544,1.061486592,0.0002
517,0.8753,0.018384912,0.067635296,0.330366976,0.396870544,1.061486592,0.0002
518,0.8755,0.018384912,0.067635296,0.330366976,0.396870544,1.061486592,0.0002
519,0.8758,0.018384912,0.067635296,0.330366976,0.396870544,1.061486592,0.0002
520,0.8761,0.018384912,0.067635296,0.330366976,0.396870544,1.061486592,0.0002
521,0.8763,0.018384912,0.067635296,0.330366976,0.396870544,1.061486592,0.0002
522,0.8765,0.018384912,0.067635296,0.330366976,0.396870544,1.061486592,0.0002
523,0.8768,0.018384912,0.067635296,0.330366976,0.396870544,1.061486592,0.0002
524,0.877,0.018384912,0.067635296,0.330366976,0.396870544,1.061486592,0.0002
525,0.8773,0.018384912,0.067635296,0.330366976,0.396870544,1.061486592,0.0002
526,0.8775,0.018384912,0.067635296,0.330366976,0.396870544,1.061486592,0.0002
527,0.8778,0.018384912,0.067635296,0.330366976,0.396870544,1.061486592,0.0002
528,0.878,0.018384912,0.067635296,0.330366976,0.396870544,1.061486592,0.0002
529,0.8782,0.018384912,0.067635296,0.330366976,0.396870544,1.061486592,0.0002
530,0.8785,0.018384912,0.067635296,0.330366976,0.396870544,1.061486592,0.0002
531,0.8787,0.018384912,0.067635296,0.330366976,0.396870544,1.061486592,0.0002
532,0.879,0.018384912,0.067635296,0.330366976,0.396870544,1.061486592,0.0002
533,0.8792,0.018384912,0.067635296,0.330366976,0.396870544,1.061486592,0.0002
534,0.8795,0.018384912,0.067635296,0.330366976,0.396870544,1.061486592,0.0002
535,0.8798,0.018384912,0.067635296,0.330366976,0.396870544,1.061486592,0.0002
536,0.8801,0.018384912,0.067635296,0.330366976,0.396870544,1.061486592,0.0002
537,0.8804,0.018384912,0.067635296,0.330366976,0.396870544,1.061486592,0.0002
538,0.8806,0.018384912,0.067635296,0.330366976,0.396870544,1.061486592,0.0002
539,0.9691,0.018384912,0.067635296,0.330366976,0.396870544,1.061486592,0.0002
540,0.971,0.018384912,0.067635296,0.330366976,0.396870544,1.061486592,0.001
541,0.9717,0.018384912,0.067635296,0.330366976,0.396870544,1.061486592,0.0006
542,0.9725,0.018384912,0.067635296,0.330366976,0.396870544,1.061486592,0.0006
543,0.9731,0.018384912,0.067635296,0.330366976,0.396870544,1.061486592,0.0005
544,0.9736,0.018384912,0.067635296,0.330366976,0.396870544,1.061486592,0.0004
545,0.9742,0.018384912,0.067635296,0.330366976,0.396870544,1.061486592,0.0005
546,0.9747,0.018384912,0.067635296,0.330366976,0.396870544,1.061486592,0.0004
547,0.9753,0.018384912,0.067635296,0.330366976,0.396870544,1.061486592,0.0005
548,0.9758,0.018384912,0.067635296,0.330366976,0.396870544,1.061486592,0.0004
549,0.9764,0.018384912,0.067635296,0.330366976,0.396870544,1.061486592,0.0006
550,0.9769,0.018384912,0.067635296,0.330366976,0.396870544,1.061486592,0.0004
551,0.9774,0.018384912,0.067635296,0.330366976,0.396870544,1.061486592,0.0004
552,0.9779,0.018384912,0.067635296,0.330366976,0.396870544,1.061486592,0.0004
553,0.9786,0.018384912,0.067635296,0.330366976,0.396870544,1.061486592,0.0006
554,0.9791,0.018384912,0.067635296,0.330366976,0.396870544,1.061486592,0.0004
555,0.9796,0.018384912,0.067635296,0.330366976,0.396870544,1.061486592,0.0004
556,0.9801,0.018384912,0.067635296,0.330366976,0.396870544,1.061486592,0.0004
557,0.9807,0.018384912,0.067635296,0.330366976,0.396870544,1.061486592,0.0006
558,0.9813,0.018384912,0.067635296,0.330366976,0.396870544,1.061486592,0.0004
559,0.9817,0.018384912,0.067635296,0.330366976,0.396870544,1.061486592,0.0004
560,0.9824,0.018384912,0.067635296,0.330366976,0.396870544,1.061486592,0.0006
561,0.9831,0.018384912,0.067635296,0.330366976,0.396870544,1.061486592,0.0006
562,0.9835,0.018384912,0.067635296,0.330366976,0.396870544,1.061486592,0.0004
563,0.9843,0.018384912,0.067635296,0.330366976,0.396870544,1.061486592,0.0006
564,0.9847,0.018384912,0.067635296,0.330366976,0.396870544,1.061486592,0.0004
565,0.9854,0.018384912,0.067635296,0.330366976,0.396870544,1.061486592,0.0005
566,0.9858,0.018384912,0.067635296,0.330366976,0.396870544,1.061486592,0.0004
567,0.9863,0.018384912,0.067635296,0.330366976,0.396870544,1.061486592,0.0004
568,0.9866,0.018384912,0.067635296,0.330366976,0.396870544,1.061486592,0.0002
569,0.9868,0.018384912,0.067635296,0.330366976,0.396870544,1.061486592,0.0002
570,0.9871,0.018384912,0.067635296,0.330366976,0.396870544,1.061486592,0.0002
571,0.9874,0.018384912,0.067635296,0.330366976,0.396870544,1.061486592,0.0002
572,0.9877,0.018384912,0.067635296,0.330366976,0.396870544,1.061486592,0.0002
573,0.988,0.018384912,0.067635296,0.330366976,0.396870544,1.061486592,0.0002
574,0.9884,0.018384912,0.067635296,0.330366976,0.396870544,1.061486592,0.0002
575,0.9887,0.018384912,0.067635296,0.330366976,0.396870544,1.061486592,0.0002
576,0.989,0.018384912,0.067635296,0.330366976,0.396870544,1.061486592,0.0002
577,0.9893,0.018384912,0.067635296,0.330366976,0.396870544,1.061486592,0.0002
578,0.9896,0.018384912,0.067635296,0.330366976,0.396870544,1.061486592,0.0002
579,0.9899,0.018384912,0.067635296,0.330366976,0.396870544,1.061486592,0.0002
580,0.9902,0.018384912,0.067635296,0.330366976,0.396870544,1.061486592,0.0002
581,0.9905,0.018384912,0.067635296,0.330366976,0.396870544,1.061486592,0.0002
582,0.9908,0.018384912,0.067635296,0.330366976,0.396870544,1.061486592,0.0002
583,0.9911,0.018384912,0.067635296,0.330366976,0.396870544,1.061486592,0.0002
584,0.9915,0.018384912,0.067635296,0.330366976,0.396870544,1.061486592,0.0002
585,0.9918,0.018384912,0.067635296,0.330366976,0.396870544,1.061486592,0.0002
586,0.9921,0.018384912,0.067635296,0.330366976,0.396870544,1.061486592,0.0002
587,0.9924,0.018384912,0.067635296,0.330366976,0.396870544,1.061486592,0.0002
588,0.9927,0.018384912,0.067635296,0.330366976,0.396870544,1.061486592,0.0002
589,0.993,0.018384912,0.067635296,0.330366976,0.396870544,1.061486592,0.0002
590,0.9933,0.018384912,0.067635296,0.330366976,0.396870544,1.061486592,0.0002
591,0.9936,0.018384912,0.067635296,0.330366976,0.396870544,1.061486592,0.0002
592,0.9939,0.018384912,0.067635296,0.330366976,0.396870544,1.061486592,0.0002
593,0.9942,0.018384912,0.067635296,0.330366976,0.396870544,1.061486592,0.0002
594,0.9945,0.018384912,0.067635296,0.330366976,0.396870544,1.061486592,0.0002
595,0.9948,0.018384912,0.067635296,0.330366976,0.396870544,1.061486592,0.0002
596,0.9951,0.018384912,0.067635296,0.330366976,0.396870544,1.061486592,0.0002
597,0.9954,0.018384912,0.067635296,0.330366976,0.396870544,1.061486592,0.0002
598,0.9957,0.018384912,0.067635296,0.330366976,0.396870544,1.061486592,0.0002
599,1.0734,0.018384912,0.067635296,0.330366976,0.379011984,1.061486592,0.0002
